LPS, LS, LP, PS, LPSLow, LSLow
0.71266,0.96171,0.78773,0.65677,0.95107,1.5356
0.80158,2.0956,0.36265,0.64698,0.7458,2.1017
0.82521,1.1322,0.67971,0.67287,0.76852,0.19815
0.76859,2.7888,0.70075,0.49321,0.86033,-2.9558
0.69985,0.29096,0.33957,0.70783,0.84766,2.0119
0.57021,-3.2753,0.53744,0.48405,0.50506,-0.2508
0.815,2.0231,0.87844,0.41028,0.68311,-0.0107
0.82897,-0.9276,0.80805,0.37058,0.90521,-2.2409
0.70049,-0.10308,0.8809,0.64201,0.50018,1.6903
0.76148,-1.3289,0.75229,0.5723,0.58073,0.98297
0.66276,1.4846,0.85639,0.18873,1.0211,-0.35715
0.6725,2.2307,0.75818,0.2634,0.7823,1.363
0.76675,2.5409,0.8354,0.42977,0.69112,0.77503
0.83548,-1.5393,0.40596,0.41629,0.75503,2.1728
0.90013,1.7621,0.60789,0.66128,0.82323,-0.41863
0.65919,2.4782,0.85496,0.45026,0.5983,0.073458
0.82819,-1.1199,0.65065,0.69507,0.55099,3.1707
0.788,-2.9542,0.7157,0.71341,0.82812,0.43639
0.66859,-2.534,0.71605,0.6284,0.64005,-0.22716
0.59904,-0.6701,0.88172,0.70004,0.63088,-0.087771
0.62684,-2.8473,0.80011,0.54866,0.72328,1.3632
0.74315,-0.41841,0.88155,0.62888,0.49612,-3.6828
0.89148,2.5437,0.66812,0.46374,0.94254,-1.0291
0.66309,-2.2801,0.84647,0.55479,0.76682,0.75163
0.76216,-0.38188,0.47741,0.54517,0.76651,-0.049109
0.85268,2.0598,0.72002,0.45791,0.5857,-2.0596
0.68609,1.4176,0.79374,0.31488,0.64283,0.88991
0.7879,-1.3762,0.79233,0.48378,0.74049,-0.73015
0.83043,-0.55679,0.89533,0.71082,0.91559,2.3086
0.55153,-0.010105,0.8286,0.55772,0.89173,-0.35216
0.74624,-0.69132,0.9333,0.5925,0.71495,-0.83427
0.67277,0.32563,0.617,0.79969,0.72036,2.3739
0.78815,1.2035,1.055,0.60755,0.86097,0.61937
0.61557,-3.7773,0.57005,0.30757,0.87094,0.63553
0.59107,-0.31565,0.78337,0.52943,0.67153,-0.29559
0.63684,-1.6052,0.73034,0.46112,0.64541,1.8133
0.63986,2.1893,0.67943,0.68067,0.86795,0.086846
0.67603,-2.2863,0.83749,0.46416,0.81424,3.4869
0.83049,2.3633,0.64239,0.32932,0.7218,0.45779
0.85752,-0.61705,0.87126,0.34749,0.80171,0.32879
0.76736,1.9573,0.72521,0.74401,0.64957,1.9522
0.65665,0.12594,0.71019,0.4485,0.77399,0.47027
0.72017,-2.2212,0.60721,0.64037,0.89574,-0.53111
0.83746,-0.7782,0.3502,0.62191,0.78654,-0.46
0.76108,1.5683,0.84874,0.58411,0.56985,0.32776
0.63102,-2.1906,0.66591,0.53576,0.70993,-0.18572
0.61639,0.86043,0.8436,0.46254,0.69281,0.8106
0.58059,-2.2916,0.77811,0.46757,0.83943,0.52202
0.59588,-0.67175,0.6392,0.44505,0.62782,-2.4417
0.90869,2.7285,0.76584,0.57599,0.82834,1.8374
0.75088,-2.9833,0.91042,0.63255,0.59133,-3.6375
0.71396,-0.091414,0.92901,0.51725,0.69974,0.19184
0.64475,6.6807,0.43331,0.72627,0.52902,-0.65769
0.81417,1.762,0.81043,0.81135,0.6619,0.78361
0.72397,-1.9651,0.77091,0.63729,0.82856,2.31
0.62435,2.8262,0.63936,0.61732,0.74935,0.09836
0.79738,1.5447,0.87936,0.68604,0.65513,0.806
0.75852,-1.843,0.8034,0.51958,0.72106,0.27343
0.65986,-0.34408,0.46536,0.66589,0.9313,3.9042
0.68276,-1.6747,0.83194,0.56774,0.59205,1.6302
0.83077,-0.017042,0.84678,0.47093,0.74369,3.1167
0.80153,-0.49529,0.9346,0.58236,0.75626,-3.9006
0.72556,2.1043,0.78631,0.42413,0.76469,-0.41815
0.56895,0.53004,0.79601,0.45449,0.75449,-0.53274
0.72923,-1.975,0.75866,0.5788,0.76827,1.7138
0.87121,2.2005,0.76329,0.46338,0.8756,3.4531
0.83538,-0.97245,0.70692,0.58987,0.84591,1.3105
0.71009,8.2348,0.89084,0.63306,0.72199,-0.39497
0.77642,1.5259,0.70414,0.49801,0.64613,1.7225
0.79129,4.4107,0.6684,0.69981,0.78901,-2.3107
0.87953,1.7394,0.63381,0.35175,0.81523,-0.6862
0.61856,4.9309,0.6451,0.69669,0.60549,0.67991
0.54298,0.56596,0.74705,0.46261,0.91772,0.80617
0.8264,-0.98803,0.61416,0.59098,0.66089,-0.57236
0.73965,-0.32763,0.57045,0.46054,0.52006,-0.57044
0.94034,-0.45172,0.87904,0.47941,0.89918,-0.81964
0.87333,4.4431,0.96765,0.66816,0.67504,3.3169
0.76349,2.8638,0.72213,0.4828,0.74003,0.52793
0.78682,2.3313,0.57654,0.58313,0.59649,2.6396
0.73097,1.0923,1.0166,0.49828,0.85133,-0.27964
0.74157,-2.124,0.92734,0.41609,0.85054,0.36486
0.65167,-1.0572,0.65675,0.57277,0.66374,-0.1163
0.81092,-3.368,0.91518,0.45318,0.95238,-1.6762
0.81898,-1.7107,0.9832,0.45555,0.76276,1.6954
0.84271,1.2487,0.52818,0.61516,0.81105,-1.1036
0.6399,3.5527,0.64766,0.59046,0.71544,-0.33442
0.80426,0.11455,0.71026,0.69152,0.81229,-0.71585
0.47639,-0.5199,0.74361,0.5519,0.68769,-0.33149
0.82036,-2.5337,0.66982,0.60094,0.53077,2.3839
0.84984,-0.32663,0.85337,0.3878,0.77317,2.0881
0.7471,-0.11521,0.57257,0.58414,0.76322,-0.50367
0.83063,4.7543,0.58497,0.61939,0.87112,4.5735
0.65686,2.8879,0.80204,0.65905,0.49594,-0.18761
0.79571,1.1205,0.7945,0.48692,0.93011,5.9214
0.8385,-0.27086,0.32888,0.4267,0.7138,-2.2013
0.80632,-0.98193,1.074,0.64625,0.70863,-0.91578
0.70013,3.3727,0.994,0.73569,0.66663,-0.58539
0.75774,1.4854,0.55641,0.54514,0.91415,0.61751
0.88711,0.91743,0.62194,0.14552,0.61659,-0.64875
0.70455,-2.0125,0.70196,0.5359,0.54979,-2.3329
0.85184,1.7976,0.57031,0.72268,0.79593,1.2727
