LPS, LS, LP, PS, LPSLow, LSLow
0.93342,0.89651,0.86949,0.90273,0.80236,0.76707
0.83564,0.89926,0.89814,0.85675,0.90622,0.94935
0.90325,0.85168,0.86284,0.79862,0.87047,0.91796
0.87756,0.89442,0.90112,0.9204,0.83347,0.88546
0.86048,0.7461,0.8579,0.83544,0.88517,0.79583
0.86901,0.87265,0.89843,0.94593,0.81295,0.84425
0.91018,0.8575,0.86098,0.77833,0.93482,0.84567
0.85644,0.74077,0.89404,0.89452,0.83576,1.0401
0.86942,0.78901,0.89914,0.85876,0.8445,0.824
0.87906,0.77855,0.84985,0.83678,0.90202,0.87209
0.7853,0.81087,0.87301,0.84327,0.91478,0.86016
0.89713,0.84491,0.90426,0.81525,0.82901,0.87717
0.84118,0.90229,0.84506,0.79509,0.82338,0.78519
0.89668,0.90649,0.83953,0.80653,0.94529,0.89151
0.86937,0.93375,0.86039,0.89886,0.82482,0.8578
0.89671,0.78408,0.88635,0.87629,0.89093,0.82544
0.83862,0.84014,0.90659,0.86921,0.9136,0.84505
0.95415,0.90747,0.83561,0.8507,0.81994,0.9139
0.85733,0.84942,0.96279,0.82109,0.84608,0.89625
0.81719,0.96658,0.91544,0.83263,0.88667,0.88812
0.84324,0.82581,0.83499,0.85647,0.83824,0.77707
0.8673,0.74918,0.87799,0.92145,0.95053,0.86115
0.86625,0.79774,0.89755,0.84544,0.9565,0.83933
0.85494,0.85934,0.80705,0.82959,0.87483,0.80927
0.80958,0.87301,0.87743,0.92969,0.89207,0.86405
0.86488,0.78061,0.81873,0.8923,0.88443,0.75699
0.87856,0.92953,0.83953,0.84957,0.8659,0.87221
0.88413,0.87225,0.84163,0.84814,0.82022,0.8613
0.90128,0.79301,0.8883,0.86045,0.88604,0.78625
0.85388,0.9241,0.85675,0.9489,0.93768,0.92544
0.87577,0.80891,0.8152,0.69778,0.89279,0.88275
0.90084,0.92208,0.85308,0.80377,0.91063,0.92387
0.94166,0.72707,0.76679,0.80684,0.87734,0.79526
0.86192,0.85403,0.76971,0.83089,0.80402,0.8278
0.89091,0.8787,0.88937,0.84159,0.92019,0.84625
0.87226,0.94606,0.91845,0.77266,0.90956,0.9191
0.8962,0.76574,0.84815,0.8166,0.93758,0.92127
0.85248,0.90611,0.84336,0.99088,0.87234,0.86095
