LPS, LS, LP, PS, LPSLow, LSLow
0.28885,0.45893,0.21696,0.21831,0.28621,0.42005
0.23906,0.52303,0.084044,0.57026,0.32042,0.22434
0.25826,0.31366,0.25669,0.39998,0.2817,0.11348
0.29813,0.25847,0.16086,0.29653,0.47168,0.50935
0.23122,0.26033,0.19053,0.33532,0.16742,0.33873
0.2172,0.59514,0.17754,0.36595,0.23471,0.26573
0.2185,0.33411,0.32519,0.30625,0.23426,0.4021
0.15727,0.54436,0.24481,0.26282,0.19209,0.31005
0.32149,0.50214,0.15859,0.35741,0.12188,0.39895
0.26252,0.628,0.10257,0.41221,0.3474,0.52795
0.21138,0.4816,0.30885,0.43732,0.30123,0.45505
0.13941,0.46262,0.13901,0.58468,0.095602,0.42503
0.12423,0.36032,0.29295,0.21343,0.12673,0.43503
0.25616,0.22768,0.26865,0.59895,0.23655,0.55923
0.30068,0.44203,0.31585,0.59012,0.24144,0.35893
0.20691,0.35254,0.22823,0.4554,0.20683,0.21447
0.24794,0.3442,0.1789,0.70693,0.25743,0.69135
0.13995,0.36886,0.15363,0.48138,0.1936,0.29653
0.38813,0.23225,0.10535,0.20641,0.15409,0.49868
0.3276,0.40266,0.29357,0.59465,0.26732,0.4441
0.26307,0.26803,0.18385,0.33763,0.14104,0.42143
0.14811,0.42619,0.22464,0.48729,0.17389,0.55217
0.24704,0.33092,0.19386,0.28547,0.17015,0.17665
0.22826,0.20266,0.23744,0.36665,0.23488,0.41055
0.19792,0.29966,0.25205,0.44862,0.21504,0.36324
0.25223,0.36958,0.34776,0.48841,0.19748,0.34106
0.079537,0.27495,0.23619,0.55118,0.28421,0.31275
0.30025,0.16767,0.13539,0.21337,0.2404,0.48235
0.22015,0.23465,0.19288,0.64635,0.27409,0.24793
0.2758,0.45627,0.27457,0.56014,0.33597,0.41338
0.18452,0.28009,0.31096,0.17508,0.17935,0.344
0.17487,0.44306,0.091616,0.21918,0.24588,0.45883
0.24246,0.45188,0.20152,0.38412,0.16162,0.51366
0.21274,0.35902,0.36028,0.49472,0.11944,0.56383
0.12095,0.53958,0.1432,0.40216,0.18497,0.30708
0.16977,0.36772,0.1705,0.33436,0.36774,0.50666
0.13873,0.4066,0.19467,0.30626,0.1373,0.51477
0.22072,0.27445,0.17323,0.38074,0.18531,0.26643
0.29365,0.30355,0.13217,0.45489,0.2946,0.30359
0.12936,0.34081,0.20287,0.62547,0.162,0.19627
0.3168,0.61203,0.17549,0.17619,0.077437,0.34465
0.209,0.41063,0.14689,0.5654,0.20599,0.33482
0.25998,0.48578,0.24181,0.28513,0.26645,0.23527
0.24622,0.079703,0.14928,0.61539,0.20817,0.28219
0.21898,0.30614,0.25783,0.381,0.21077,0.24777
0.19928,0.34331,0.21692,0.38328,0.17161,0.49957
0.21894,0.41454,0.19677,0.27519,0.19624,0.37146
0.3062,0.4385,0.18493,0.3947,0.16735,0.49401
0.21008,0.28126,0.31626,0.37347,0.13924,0.40409
0.21488,0.31456,0.32046,0.56571,0.16327,0.33491
0.23191,0.33606,0.27984,0.54769,0.19621,0.42152
0.17113,0.31469,0.14052,0.53174,0.24972,0.41239
0.17323,0.20922,0.25914,0.4661,0.14469,0.43133
0.15323,0.28016,0.10629,0.4137,0.17725,0.36093
0.19877,0.35237,0.32112,0.33123,0.31106,0.39414
0.14372,0.29758,0.16887,0.38743,0.31391,0.51707
0.25285,0.28665,0.34227,0.42311,0.14152,0.4371
0.17481,0.34955,0.21398,0.35767,0.25292,0.37829
0.12087,0.34454,0.34585,0.48849,0.25092,0.24555
0.17665,0.20418,0.15222,0.37708,0.16736,0.2851
0.12236,0.30947,0.23966,0.47988,0.15783,0.33149
0.12091,0.32976,0.16711,0.33564,0.22296,0.18053
0.19513,0.43746,0.15029,0.45758,0.15057,0.22605
0.2497,0.21413,0.18837,0.26164,0.38453,0.42468
0.19868,0.43974,0.28144,0.58758,0.27229,0.30973
0.17851,0.42482,0.26275,0.36132,0.26336,0.23747
0.14464,0.20094,0.14135,0.43151,0.26754,0.3347
0.23985,0.37473,0.31768,0.50219,0.23587,0.33035
0.23068,0.47205,0.23784,0.27461,0.14865,0.47873
0.21428,0.36978,0.13732,0.32146,0.16464,0.47802
0.14995,0.26113,0.28821,0.33318,0.24553,0.37309
0.15311,0.32978,0.27696,0.43465,0.18568,0.35593
0.14965,0.49765,0.32571,0.46986,0.20022,0.34588
0.27774,0.42891,0.35239,0.47243,0.30139,0.40391
0.25449,0.5156,0.13724,0.34935,0.18672,0.31846
0.043756,0.39814,0.15009,0.27758,0.16169,0.29118
0.17706,0.48291,0.15927,0.47929,0.19745,0.3468
0.2907,0.51266,0.26257,0.45164,0.27162,0.43044
0.19078,0.27769,0.14462,0.28468,0.15067,0.46244
0.16533,0.21713,0.21972,0.47463,0.15353,0.6073
0.19393,0.37714,0.1882,0.34732,0.15937,0.3652
0.24498,0.23352,0.28698,0.61632,0.16541,0.36591
0.32114,0.35703,0.33845,0.47571,0.42073,0.47434
0.22098,0.53217,0.12566,0.34091,0.34102,0.15743
0.12106,0.22401,0.3854,0.51353,0.24089,0.32427
0.12629,0.5965,0.22482,0.34767,0.21209,0.3818
0.16398,0.22711,0.14598,0.52809,0.20309,0.30696
0.18216,0.4926,0.065537,0.41366,0.31434,0.25613
0.33009,0.36955,0.20988,0.34547,0.18875,0.40449
0.27286,0.19929,0.19312,0.41115,0.23665,0.44048
0.19803,0.30446,0.27769,0.35639,0.17325,0.22453
0.10232,0.33355,0.18491,0.50096,0.20249,0.45651
0.20746,0.22214,0.15314,0.51091,0.22784,0.28304
0.27747,0.55794,0.21032,0.56233,0.20466,0.2895
0.29542,0.39119,0.12866,0.32564,0.27357,0.44296
0.18553,0.10427,0.44242,0.19077,0.15559,0.28127
0.17978,0.26269,0.27662,0.65016,0.30922,0.39968
0.18804,0.36891,0.14308,0.59517,0.28211,0.40323
0.3985,0.40228,0.21384,0.34655,0.15435,0.33449
0.17628,0.22644,0.24051,0.36004,0.16674,0.25205
0.22059,0.39439,0.10767,0.42686,0.24619,0.4269
0.20051,0.63995,0.26805,0.37602,0.15251,0.34946
