LPS, LS, LP, PS, LPSLow, LSLow
0.30615,0.79449,0,0.88432,0,0.91271
0.2827,1.0001,0,0.64411,0,0.99336
0,0.71155,0.19845,0.70513,0.23378,0
0.27569,0,0,0.73664,0,0.41633
0.14603,1.2686,0,0.71096,0,0.51169
0.21163,0.90481,0.27811,0.82574,0.31062,0.88278
0.14337,1.1031,0,0.41485,0.36939,0
0.18536,0,0,0.77443,0,0.78354
0.34625,1.1732,0.2939,0.78546,0.21919,0
0.19219,0,0.22049,0.75681,0,0.67314
0,0.98017,0.23114,0.87494,0.28526,0.76351
0.24183,0,0,0.66559,0.23367,0
0.34664,0.66208,0.41918,0.76523,0,0.59607
0,1.1708,0.40885,0.7383,0,0.93527
0,0.98682,0.59018,0.81598,0,0.89174
0,0,0,0.7349,0.38992,0.66886
0.15215,1.1648,0.24505,0.80876,0.26551,0.85357
0.26276,0,0,0.88756,0,0.50786
0.17637,1.1745,0,0.81917,0.23864,0.48003
0.32805,0.95153,0,0.78237,0,1.1855
0,0,0,0.81569,0.28257,0
0.11119,1.2237,0,0.79293,0,1.2604
0.33669,0.83953,0.37674,0.60787,0.39241,0.7733
0.29876,0,0.26726,0.69953,0.41616,0.99007
0.34265,0,0.33853,0.78556,0.34162,0.38761
0.14105,1.1427,0,0.72289,0.28565,0
0,0,0.32913,0.87261,0.35538,0.80649
0,0,0.33332,0.82749,0.35277,0
0.23793,1.1224,0,0.84721,0.30593,0.37709
0.32825,0.90726,0.49697,0.79142,0,0
0.2911,1.1064,0,0.79152,0.43449,0
0.31326,0.85917,0,0.82261,0.2601,0
0,0.94393,0,0.80073,0,1.2721
0.15325,0,0,0.77083,0,0.89762
0.21062,0.58098,0.36957,0.71505,0,0.93456
0.22302,1.1416,0.24929,0.87471,0.39717,0
0.20469,0,0,0.79216,0,0
0,1.0247,0.44561,0.68324,0,0
0.080857,0,0,0.85018,0,0.93265
0,0,0.26551,0.75841,0.33616,0
0.16142,0,0.43617,0.7414,0.34955,1.1737
0.19816,0,0.49199,0.77324,0,0.95921
0.38536,0,0.38817,0.81986,0.29061,0.30974
0,0.62884,0,0.7353,0,0
0,1.0275,0.4478,0.79637,0.42956,0.93737
0.2833,0.91258,0.26863,0.78637,0,0.94842
0,0.89985,0,0.7232,0.17915,1.0014
0,0,0,0.79573,0,0
0,0,0,0.61392,0.35227,0
0,0,0.35112,0.82303,0.43235,0
0.17297,0,0,0.7158,0.44241,0.89711
0,1.1606,0.20037,0.72395,0,0
0.2684,1.0491,0.38045,0.80199,0.19093,0.80947
0.33006,1.2472,0,0.88499,0.29254,1.121
0.19482,1.095,0,0.8391,0.267,0
0.33324,0,0.1136,0.73092,0,1.0504
0.22111,0,0,0.7054,0.34806,0.84785
0.33471,0.77313,0.46671,0.77674,0.23252,0.96836
0.36119,0.92378,0,0.79122,0.28888,0.84751
0,1.1915,0,0.78865,0.51627,0
0,0.90776,0.34804,0.58401,0.27658,0
0,0.79585,0.31654,0.81761,0.38879,0.93206
0,0,0.26113,0.77083,0.36395,0
0.36818,0,0.21366,0.73849,0.43221,0.90156
0.19899,0,0,0.87531,0.25915,0
0.20953,0.88457,0.3265,0.68299,0,1.1663
0.22167,1.0367,0,0.73305,0.085833,1.0177
0.30104,0,0,0.68372,0.38483,0.96209
0,0,0.57143,0.66726,0,0.37767
0,0.43542,0.27731,0.89867,0.36345,0.96994
0.17683,1.1499,0.23424,0.81823,0.2746,1.177
0.36425,0,0.45548,0.73435,0.1974,0
0.37372,1.2103,0,0.70672,0,0.55218
0.29811,1.2046,0,0.83158,0.35186,0
0.066981,0,0,0.74346,0,0
0,1.1346,0.55225,0.76611,0,0
0,0,0.37049,0.80337,0.40723,0
0.19856,0.68682,0.36785,0.85574,0,0
0.3308,0.85909,0,0.77321,0.15438,0
0.18825,1.1861,0.36028,0.79283,0,0
0,0.99161,0.25948,0.63489,0.40182,0
0.15154,0.2135,0.41806,0.74445,0.52065,0
0.33223,0,0.40095,0.71224,0.1206,0.38565
0.061952,1.0667,0.37053,0.67051,0.28826,1.047
0,1.1157,0.44001,0.58271,0,1.1168
0,0,0.31289,0.73069,0.22419,0
0.34383,0,0.33427,0.87037,0.40596,0.88128
0.35234,0,0.41526,0.66321,0.38146,0
0,1.1303,0.30748,0.77302,0.272,1.0529
0.37284,0,0,0.64711,0.060709,0
0.2024,0,0,0.80643,0,0.88669
0.30094,1.0184,0,0.6685,0.25197,0
0.34115,1.3408,0.40453,0.82811,0.088424,0
0.04205,0,0.33087,0.7988,0,0.94489
0.31984,1.001,0.32985,0.81671,0,0.72606
0.41034,0.78114,0,0.75107,0.41932,1.095
0,0,0,0.80077,0.2437,0
0,0,0.41878,0.75074,0.21221,0.78698
0,0.96918,0.24105,0.80615,0.4008,0
0.29258,0,0.07994,0.73737,0.21319,1.1128
0,0.80874,0,0.71857,0,0.92017
0.30856,1.2381,0,0.76967,0.2336,0.99735
0,0.3313,0.1637,0.82767,0.45252,1.1922
0,0,0.311,0.77891,0.18719,0
0,1.1365,0,0.72447,0.12671,1.0349
0,1.2151,0.42744,0.77597,0.3044,0
0.39358,1.1928,0,0.73352,0.42785,0
0,0,0.37166,0.78709,0.10165,0.60388
0,0.50027,0.31312,0.82297,0.52997,0
0.30876,0,0.32676,0.78824,0,1.0497
0.29353,0.9759,0.43087,0.86219,0.56028,1.2756
0.16637,1.1458,0,0.6106,0,1.0044
0.29456,1.053,0.24567,0.65626,0.59137,0.45099
0.33676,1.0399,0,0.58592,0.37932,0
0.2632,0,0.35683,0.84396,0,0.863
0,0,0.47995,0.84456,0,0.71414
0.15142,1.0767,0,0.67706,0.26717,0
0,1.0325,0.20725,0.76266,0,0
0.23662,0,0.39176,0.72252,0,1.2291
0.090809,1.1436,0.32275,0.78085,0.14786,0
0.34466,1.0112,0,0.72477,0.28317,1.1465
0,1.0642,0.42304,0.8213,0.37902,1.0269
0.25095,0,0.38179,0.79867,0,1.0005
0.19271,0.866,0.24464,0.76017,0.47408,0
0,0.86956,0.34162,0.75415,0.20214,1.055
0.21004,1.0864,0,0.77463,0.44977,0.96122
0.25403,1.0864,0,0.6936,0.18897,1.1749
0.32312,0,0,0.81218,0,0
0.20446,0.89319,0,0.59154,0,0
0.1936,1.2906,0.34284,0.36377,0.29185,0
0.10874,0.59031,0,0.53572,0.15976,1.2012
0,1.1745,0,0.74137,0.33041,0.82283
0,0.96411,0.23842,0.8121,0.44558,1.1001
0.21012,0,0.25932,0.81902,0.16023,0.91199
0.37241,1.3358,0,0.77977,0.30397,1.1408
0,0,0,0.72501,0.27988,0.85044
0.36732,0.90888,0.19945,0.84007,0,1.2814
0.11849,0,0,0.72492,0,0
0.33361,0.74916,0.2518,0.78324,0,0.68904
0.20882,0,0,0.76193,0,0
0,0,0.33924,0.77203,0.1588,1.0214
0.43234,0.82151,0,0.7647,0.27771,1.1934
0,0.77403,0.19606,0.51672,0.12418,0
0.22669,1.3311,0.2252,0.69961,0.4063,0.81532
0,1.041,0.3809,0.70767,0.37657,0
0,0,0.24198,0.77306,0.10156,0
0,0,0.36181,0.72947,0.39957,0.65541
0.10557,1.0714,0,0.11545,0,0.54317
0,0,0.34146,0.83644,0.3987,0
0.10886,1.1919,0,0.56463,0,1.2249
0,1.0249,0.4403,0.73467,0.45632,1.2164
0.11781,0,0.24678,0.76716,0.51589,0
0,1.2257,0.37369,0.83127,0,0.9808
0.23749,0.78694,0,0.77271,0.34241,0.95624
0.10003,0.74907,0.22877,0.87626,0.26326,0
0,1.1427,0.27215,0.73103,0,0
0.29052,0.96304,0,0.72264,0.48731,1.0562
0,0.40581,0.29323,0.87305,0.38665,1.1522
0.3715,1.0896,0,0.80946,0,0
0.057456,0.99393,0,0.725,0.18672,1.1144
0.23364,1.1804,0.15582,0.83677,0.40067,0
0.32132,0,0,0.70078,0.23492,1.0466
0.36358,0,0,0.78434,0.40096,0.31862
0.1757,1.1217,0,0.80359,0.30591,0.77445
0.16183,0.86241,0.43507,0.77661,0.17445,1.0684
0.21084,0.98123,0.2497,0.86762,0.21476,0
0,0.76332,0.45197,0.6863,0.11196,0
0.35742,0.60449,0,0.62846,0.25214,0.56932
0.084244,1.1181,0.40589,0,0.27309,0.56154
0,0.53965,0,0.58678,0,1.2775
0.41581,0,0.25961,0.72651,0.53064,1.0215
0.19107,0,0.18962,0.4698,0.49032,1.2499
0,1.0874,0.35642,0.36633,0.25542,0.83485
0.086239,0.6022,0,0.79595,0.20269,1.1087
0,0,0,0.78927,0.36782,0
0.35626,0.95464,0,0.74836,0.4224,0.60202
0,0,0,0.8734,0.4583,0
0,0,0.34772,0.79873,0,0
0.23183,0.46799,0.196,0.72582,0,0.09371
0,1.0246,0.19076,0.83487,0.5014,0.37973
0,1.1527,0.21722,0.6901,0,0
0.31528,0,0.16314,0.89207,0.09635,0.86644
0.39105,0.95683,0,0.7671,0.15657,1.2093
0.11085,0,0,0.74296,0.23693,1.0019
0,0,0,0.69369,0.34311,0
0.25313,1.3058,0.101,0.71209,0,1.1752
0,1.1981,0.48773,0.85002,0,0
0.13075,1.0777,0.40386,0.82462,0.41936,0.64096
0.19716,1.2133,0.15318,0.76392,0.25649,1.0265
0,1.185,0.38977,0.78113,0.13207,0.946
0.3459,1.1053,0.053189,0.66309,0,0
0,1.1025,0,0.77365,0.30021,0.45776
0.1379,0.67743,0.33402,0.69646,0.38897,1.0561
0,0,0.43837,0.75445,0.36164,0
0.31725,1.1896,0.31328,0.57971,0,0
0,1.0708,0,0.6923,0.24849,0.68231
0.14057,0.54378,0.40999,0.70542,0.28156,1.0919
0.12053,0.87943,0,0.72549,0,0
0,0,0.51657,0.80642,0.21711,1.1618
0.12575,1.0772,0.29013,0.81397,0,1.0734
0,0,0,0.76997,0,0.26074
0.25224,0,0.4646,0.72342,0.29454,0
0.19496,0,0.31229,0.8451,0.080549,0
0,1.1755,0.2844,0.7241,0,0.77455
0.27243,0,0.3148,0.78601,0,0.99888
0.23341,0,0,0.64274,0.26516,1.1457
0,0.89112,0.22345,0.69019,0.17218,0.73826
0.19385,0,0.31942,0.8261,0.27903,0
0,0,0.32151,0.73002,0.32292,0.88514
0,0.80133,0.41355,0.73186,0.42201,0.68803
0.28909,1.0196,0.42154,0.76635,0,0
0,0,0,0.79484,0.53364,1.223
0,0.94791,0,0.73223,0.42372,0
0,1.189,0.29675,0.77541,0,0
0.42901,1.0735,0.24036,0.82117,0.10479,1.1637
0,1.1339,0.23668,0.78389,0,1.1234
0.11413,1.0747,0,0.81478,0,0.98767
