LPS, LS, LP, PS, LPSLow, LSLow
0.10158,-1.4668,0.40321,-0.25982,-0.18638,-1.137
0.2447,2.8654,0.17599,0.19027,-0.51861,1.1528
0.21252,-0.71759,0.25415,0.37664,-0.056289,0.43739
0.18941,0.22175,-0.059184,0.44611,0.40365,-3.8664
0.37671,0.062158,0.054438,-0.33375,0.15905,-0.52285
0.40979,2.1407,0.1406,0.14769,-0.080406,-0.28639
0.26066,-2.0766,0.38668,0.027333,0.29166,0.2026
0.11881,-2.1861,0.050046,0.4589,-0.42889,-0.07169
0.15914,0.72793,0.34401,0.087985,-0.53817,2.3003
0.31628,3.9734,0.089648,0.19411,0.095956,-3.0695
0.36781,-1.1588,0.056562,-0.20974,0.10287,-0.64981
0.36705,0.26278,0.12386,0.28263,-0.15462,1.5703
0.25725,1.3002,-0.19745,0.19208,0.12523,-0.085502
-0.27628,1.0789,-0.22906,0.37618,-0.12614,-1.2729
-0.17778,-0.24089,0.20476,0.28769,0.31245,0.53917
0.40939,-0.3434,0.19519,0.4487,-0.019012,-2.433
0.31287,1.2726,-0.30436,0.074857,0.19314,-2.4776
0.21325,-0.44437,-0.2283,0.24349,0.37331,0.016202
-0.18735,0.2737,0.054258,0.45462,0.11522,-1.3103
-0.16392,0.57645,0.27408,0.080329,0.01993,-0.16311
0.071521,-0.88856,0.15328,0.088169,0.042776,2.0668
0.070959,0.30143,0.28652,-0.080373,-0.15442,-1.537
0.14641,-0.14296,0.54805,-0.34918,0.3767,-2.1947
0.28233,-0.67989,0.15707,0.20774,0.17452,1.5758
0.39974,2.3976,0.076159,-0.053492,0.22428,-1.2038
0.024984,-2.2344,0.39775,0.46529,0.10504,2.6713
0.3586,3.053,0.30141,-0.23884,-0.18781,2.5345
0.47184,-0.0072926,0.38035,0.14164,-0.095874,-0.013603
-0.015265,-1.3766,0.011008,0.014854,0.25675,-3.5188
0.31872,4.3732,-0.34216,-0.074245,0.1717,-0.0030043
0.32009,-4.8046,-0.0079525,0.11071,0.58651,-0.085104
0.29051,-2.1261,0.24891,0.12696,0.16461,0.42341
0.04817,-0.38169,0.32218,0.35767,0.48185,-2.8288
0.28711,0.41718,-0.61984,0.010631,-0.0024709,1.4381
0.1882,1.2524,0.080409,0.47419,0.26848,-0.14369
