LPS, LS, LP, PS, LPSLow, LSLow
1.5288,1.0634,2.0006,1.5082,1.5759,2.4654
1.5939,1.3107,0.9893,1.7475,1.7931,2.4409
1.5299,1.3813,1.91,0.9807,1.2853,-0.28989
1.3026,2.9147,1.0858,2.1828,1.6468,-1.4154
1.3293,0.73467,1.9102,1.82,1.4816,1.9823
1.4651,3.545,1.0671,1.5142,1.8936,-1.2725
1.1581,2.821,1.0801,2.4617,1.7261,1.89
1.5227,-2.0343,1.7493,1.5694,1.9363,1.5501
1.7021,4.2975,1.1376,3.4381,1.3274,0.69103
1.4977,-0.71694,1.3277,1.8752,1.3932,2.2492
1.2891,-0.11553,0.36954,1.3582,1.18,3.3401
1.5665,0.81621,1.4636,1.4831,1.3627,0.90665
1.1544,-0.68281,1.2772,0.57187,1.5521,4.8504
1.4425,2.2558,1.0597,1.4985,1.0558,2.1511
1.2925,0.63334,1.8679,0.57576,2.3593,4.9266
1.1237,-3.444,1.5593,3.0871,1.2194,0.98775
1.6681,-1.7133,1.4053,-0.60867,1.4368,2.1701
1.3555,0.50372,1.0819,2.3507,0.91982,-0.029408
0.89464,2.0844,1.5351,-0.045789,1.8568,-1.1688
1.4633,1.9355,1.6159,0.79386,1.265,-1.1913
1.3375,2.4252,1.4325,1.4785,0.88322,1.2411
1.6206,0.0090851,1.79,0.792,1.6165,-0.097839
1.256,3.9404,1.6251,1.7131,1.5235,1.0704
1.9208,2.1834,0.97853,1.1264,1.8976,3.4387
1.7832,5.3533,1.8267,1.7305,1.2581,2.5529
1.9023,2.2356,1.7279,2.2655,1.3673,4.5875
1.5218,1.584,2.0645,0.8157,1.2842,1.5395
1.5894,1.2776,1.2416,-0.2244,0.67557,4.6387
1.3238,4.8243,1.2964,2.0803,1.7093,3.6593
1.409,-0.32391,1.155,1.6292,1.4633,6.8606
1.6052,-2.5968,1.2476,0.55441,1.425,2.6314
1.5624,3.707,1.3449,1.9676,1.8266,0.84084
1.1422,4.5766,1.5185,2.4327,1.6531,-0.87729
0.99115,0.087607,1.7624,1.1973,0.87345,1.813
0.84553,0.088555,1.4297,1.7631,1.2988,2.3334
1.052,-0.9413,1.2004,0.85481,1.5512,2.5808
1.4414,3.6978,1.325,2.4574,2.2102,3.6721
1.2305,2.4618,1.2474,0.85628,1.6758,1.2095
1.3525,-3.1625,1.0565,1.7773,1.5988,2.7018
1.2621,0.22078,0.75717,1.9584,1.5329,0.43198
1.4339,2.3937,2.1971,1.1471,1.0065,2.0891
1.5805,-0.61354,1.3508,0.76923,1.645,3.8089
1.929,-1.5912,1.6443,3.0526,1.2545,2.0159
1.3394,3.6955,1.4274,3.7779,1.7672,1.202
1.5168,-0.29903,1.4019,1.2068,1.7091,1.5835
1.5063,4.1917,1.5101,0.023936,1.3786,-1.1135
1.6006,-9.984,1.675,1.0688,2.8624,2.2233
1.3075,2.3515,1.6219,2.0733,2.0656,6.0425
1.1343,2.7664,1.2154,1.541,1.3033,-1.3261
1.2298,-0.34184,1.6672,1.8622,0.84828,1.293
1.2362,0.29328,1.7554,1.8685,1.7363,0.22409
1.9035,0.40427,1.9575,1.0031,1.3796,-1.6602
0.81179,-1.4569,1.2091,1.3965,1.2583,3.5308
1.2004,2.1161,2.0087,0.58451,1.7028,1.7997
1.3976,4.2198,1.6611,1.6424,0.42766,-1.4795
1.1698,3.0019,1.2141,1.8963,1.158,-0.5662
1.2038,5.618,1.7743,1.4211,1.3231,2.0943
1.5921,-0.017438,2.2507,0.81458,1.1734,3.3241
1.3428,3.7042,1.6964,2.2215,2.3855,-1.8873
1.3093,2.7143,2.2874,1.3321,2.0982,3.4608
1.6597,-0.67633,1.2194,1.3613,1.5497,2.5114
1.7657,0.6209,1.6125,1.2691,1.2299,0.029714
1.3455,0.50811,1.7625,-0.10438,2.3825,0.73959
1.499,-2.2325,1.4007,1.3444,1.685,3.5727
1.6212,3.6389,1.1674,2.1679,1.7682,4.5225
1.2403,5.3371,1.0335,1.3388,2.1031,4.1454
1.0277,2.6207,1.3637,1.7545,1.4814,-2.4227
0.60079,3.471,1.5553,2.6426,1.386,2.5748
1.5738,3.052,1.2391,2.277,1.62,2.3556
1.0269,3.6897,1.382,1.6328,1.7399,-0.49518
1.214,4.2919,0.65516,2.1542,1.5545,-0.41582
1.5711,-3.2612,2.1286,1.5941,1.3955,-3.9924
1.2839,0.63672,1.4667,1.8668,1.7277,-2.2689
1.8417,2.7357,1.2031,1.2651,1.3713,0.77218
1.5974,2.1083,1.8434,0.8805,0.9549,1.9166
0.67216,2.0319,1.7137,1.2286,1.576,1.4097
1.4329,1.3961,1.277,1.4401,0.89703,-0.057924
1.7727,1.8439,1.1451,1.2905,1.5634,3.0256
1.2657,-0.54468,1.8244,0.73945,1.425,1.6338
0.98553,-1.2498,1.2938,1.3686,1.6764,-4.4015
1.9855,2.075,1.4844,1.6633,1.8447,0.68455
1.3089,3.0452,1.4411,0.94793,1.5813,-0.69941
1.4979,1.2876,1.4744,1.2368,1.8882,1.5811
