LPS, LS, LP, PS, LPSLow, LSLow
0.34872,-3.5248,0.37768,0.84013,0.081088,1.8853
0.038928,0.22812,0.58434,0.33355,0.82594,0.30339
0.60457,-3.2008,0.26455,0.45604,0.40092,-2.9098
0.11781,3.4355,0.6342,0.45105,0.47314,-2.9744
0.21114,-0.62528,0.58548,0.6699,0.29898,3.0967
0.21008,-3.148,0.27901,0.57495,0.35534,-0.53337
0.40338,1.2836,0.10976,0.20353,0.86223,-0.21399
0.28739,-2.9769,-0.13512,0.73489,-0.28698,-2.1413
0.45444,4.6278,0.53378,0.45939,0.21372,-0.54077
0.13773,0.41676,0.47325,0.078761,0.28613,0.099229
0.42673,0.37975,0.3885,0.41437,0.4322,4.0212
0.50754,0.083443,0.39914,0.49895,0.067411,1.9547
0.51111,3.3998,0.31738,0.61759,0.42941,3.4396
0.23849,0.98537,0.31782,0.33133,0.47685,1.311
0.51209,-0.087992,0.6683,0.53713,0.52895,-1.3356
0.61876,-5.1717,0.25879,0.54614,0.37226,1.3912
0.37525,-1.1371,0.59061,0.55576,0.31216,-0.30287
0.21692,3.456,0.075573,0.55584,0.41335,-0.79151
0.51873,0.1763,0.18819,0.21613,0.31865,-1.4415
0.13194,3.343,0.41834,0.049175,0.32927,-1.6341
0.29785,1.9011,0.3809,0.46061,-0.041478,0.214
0.40419,1.8706,0.20852,0.48319,0.43345,-0.10406
0.061013,0.067898,0.17575,0.23016,0.42671,-0.94658
0.43033,0.58713,0.42127,0.72568,-0.21505,0.73826
0.26645,0.09566,0.078855,0.26597,-0.14608,3.089
0.54325,-0.30744,0.49762,0.55927,0.20063,-0.2487
0.40879,-0.53073,0.42328,0.51966,0.32927,1.3434
0.50391,1.5354,0.24904,0.71101,0.32496,0.89259
0.27904,0.48504,0.46585,0.12012,0.16217,-0.68711
0.15155,1.993,0.54279,0.55099,0.55548,-0.29057
0.65332,1.0197,0.5811,0.65115,0.35772,4.5186
0.5443,1.0501,-0.15107,0.3555,0.64701,6.0072
0.19503,-0.21369,0.48877,0.5335,0.23724,1.1965
0.52666,0.55269,0.48836,0.23426,0.31932,-0.88089
0.33166,2.8127,0.16695,0.34943,0.60143,0.2894
0.52893,2.3305,0.59899,0.52391,0.80152,1.8782
0.29398,-5.2798,0.46202,0.58548,0.27265,-1.6679
0.24969,-0.44284,0.19311,0.28065,0.4638,-3.5959
0.17806,-3.3679,0.56791,0.49646,-0.049533,-0.67983
0.51147,4.093,0.21985,0.62021,0.70384,0.45464
0.68068,2.9647,0.60468,0.32858,0.33061,1.4655
0.4828,-1.5196,0.15927,0.64995,0.50068,-1.1696
0.25015,1.1207,-0.20321,0.19057,0.43117,1.0557
0.3741,2.5176,0.25059,0.46678,0.42397,1.125
0.20734,-1.596,0.71077,0.60449,0.30334,4.9476
