LPS, LS, LP, PS, LPSLow, LSLow
0.87921,0.87588,0.80392,0.76575,0.82012,0.91293
0.79126,0.90317,0.87807,0.94334,0.83795,0.94633
0.84776,0.61314,0.83064,0.71281,0.77584,0.91443
0.90467,0.9118,0.84842,0.83335,0.86181,0.87009
0.79886,0.91668,0.81481,0.7733,0.85627,0.9374
0.87011,0.75141,0.74542,0.81486,0.82196,0.91141
0.84783,0.71827,0.80308,0.82186,0.86086,0.80609
0.88422,0.70837,0.88291,0.81005,0.84807,0.84191
0.80477,0.80013,0.91024,0.8417,0.92134,0.83178
0.8542,0.85071,0.74893,0.80903,0.79049,0.88204
0.83658,0.79807,0.80269,0.86467,0.89998,0.82322
0.84977,0.84081,0.86772,0.89643,0.70483,0.99779
0.85579,0.91239,0.81408,0.71796,0.8498,0.88545
0.75733,0.70856,0.85784,0.79001,0.82105,0.82552
0.87912,0.7173,0.7918,0.89508,0.76515,0.83644
0.821,0.90455,0.75985,0.80516,0.71369,0.7286
0.83844,0.8618,0.77312,0.8692,0.82505,0.89071
0.88593,0.80948,0.88245,0.82894,0.74373,0.7644
0.90912,0.9903,0.87702,0.85593,0.73658,0.91257
0.78966,0.93487,0.79703,0.82363,0.82402,0.99252
0.76524,0.95245,0.88628,0.71565,0.81368,0.67455
0.82994,0.83957,0.80588,0.78013,0.87774,0.83469
0.85808,0.88616,0.76866,0.82455,0.84918,0.88976
0.81624,0.90414,0.89192,0.82486,0.94745,0.91881
0.78975,0.89044,0.86625,0.87396,0.72219,0.82305
0.80066,0.87571,0.82065,0.86935,0.81964,0.82753
0.78809,0.81194,0.80122,0.80741,0.79204,0.82439
0.8221,0.94426,0.80473,0.83941,0.77189,0.88832
0.81672,0.77742,0.9317,0.87771,0.73529,1.031
0.85362,0.84474,0.81033,0.8075,0.86244,0.88896
0.84639,0.86085,0.83468,0.8114,0.79629,0.8557
0.80951,0.82643,0.86536,0.85426,0.79772,0.95169
0.87133,0.90642,0.81206,0.91072,0.84122,0.8841
0.76051,0.76565,0.86476,0.6436,0.80698,0.84059
0.87153,0.82026,0.84007,0.90888,0.88815,0.74677
0.78542,0.92942,0.83175,0.76016,0.92866,0.68533
0.7444,0.74157,0.78818,0.78711,0.84678,0.90916
0.81918,0.83669,0.7849,0.99123,0.81721,0.76475
0.84948,0.87345,0.85275,0.82285,0.83998,0.76155
0.8675,0.73466,0.82145,0.77201,0.86474,0.70341
0.80769,0.98895,0.754,0.71542,0.74523,0.81915
0.75992,0.87517,0.74497,0.85542,0.75712,0.79985
0.8464,1.0141,0.79012,0.70158,0.79993,0.7449
0.80244,0.85678,0.79937,0.87122,0.81156,0.6705
0.82299,0.871,0.88261,0.88276,0.93876,0.71537
0.84415,0.68529,0.90332,0.79481,0.93695,0.78451
0.82614,0.92633,0.89402,0.76408,0.81307,0.9366
0.8105,0.78437,0.91901,0.82487,0.72605,0.77382
0.82957,0.8317,0.78596,0.74368,0.84281,0.74818
0.7697,0.75338,0.77964,0.73663,0.88257,0.82414
0.87164,1.0112,0.85843,0.92286,0.88597,0.85254
0.82965,0.78684,0.82711,0.83083,0.89478,0.80627
0.86402,0.81536,0.83669,0.83129,0.85433,0.73698
0.80397,0.80291,0.8188,0.78906,0.82969,0.90697
0.75831,0.74286,0.82633,0.82322,0.77026,0.71902
0.85305,0.71296,0.84663,0.79838,0.76405,0.89745
0.8522,0.83243,0.88747,0.86016,0.8444,0.83299
0.81746,0.91204,0.86926,0.91657,0.75525,0.82502
0.88161,0.9027,0.73849,0.73388,0.75229,0.81603
0.8302,0.8471,0.80842,0.86084,0.82566,0.79444
0.86085,0.85692,0.88297,0.74449,0.69046,0.89713
0.76906,0.87395,0.85352,0.79879,0.87772,0.70864
0.75548,0.82177,0.79325,0.8331,0.80518,0.71445
0.85927,0.91301,0.81496,0.75629,0.85721,0.8512
0.84161,0.9449,0.8919,0.7749,0.83305,0.85845
0.7685,0.90238,0.84178,0.92327,0.84473,0.7499
0.85955,0.99518,0.78551,0.96001,0.69434,0.86321
0.89626,0.69035,0.88829,0.75138,0.82151,0.75288
0.80959,0.88984,0.83103,0.72573,0.78324,0.75784
0.86751,0.79508,0.82068,0.80692,0.73186,0.79819
