Short, Intermediate, Long
0.75063,0.72102,0.80882
0.75542,0.69444,0.78741
0.71453,0.56068,0.78873
0.68702,0.80116,0.75554
0.72943,0.6891,0.72192
0.63756,0.77796,0.63563
0.73984,0.65611,0.76405
0.80099,0.7478,0.79717
0.56805,0.74328,0.63655
0.64854,0.80057,0.7685
0.74718,0.673,0.82047
0.62918,0.68908,0.71092
0.72166,0.72445,0.71478
0.79948,0.76938,0.70104
0.55897,0.78531,0.77958
0.76027,0.75524,0.66834
0.68927,0.74834,0.70975
0.59298,0.68569,0.80994
0.67484,0.56372,0.78437
0.87147,0.59198,0.62741
0.86718,0.66723,0.72056
0.7698,0.78053,0.65679
0.80111,0.77754,0.62886
0.72399,0.70984,0.74504
0.70985,0.6074,0.87131
0.7632,0.59748,0.72792
0.81421,0.59419,0.73041
0.88077,0.85046,0.76874
0.75635,0.63507,0.71145
0.66969,0.73774,0.82632
0.66691,0.62987,0.6593
0.735,0.71721,0.72384
0.75846,0.76235,0.74232
0.67826,0.77391,0.74278
0.74467,0.7479,0.77315
0.63401,0.69737,0.65102
0.82061,0.67948,0.6348
0.8009,0.80073,0.82641
0.5917,0.76688,0.77909
0.70686,0.7518,0.76216
0.83728,0.78557,0.67112
0.65154,0.71283,0.6499
0.71563,0.74325,0.77322
0.65807,0.73882,0.71354
0.83431,0.79458,0.69191
0.75175,0.74014,0.62306
0.75343,0.75392,0.62635
0.69796,0.58173,0.7492
0.76056,0.66672,0.74484
0.62478,0.78727,0.78559
0.68437,0.7058,0.71076
0.63634,0.64759,0.76056
0.75279,0.7265,0.7192
0.75257,0.82857,0.73577
0.77192,0.80602,0.76376
0.86951,0.7077,0.73794
0.67723,0.75555,0.74294
0.8091,0.70202,0.73341
0.89253,0.86883,0.73049
0.73796,0.77901,0.69409
0.69235,0.68788,0.69746
0.84546,0.68262,0.74452
0.7512,0.7368,0.71383
0.85877,0.67068,0.73848
0.69599,0.71551,0.73078
0.84886,0.83479,0.72952
0.64864,0.78264,0.6872
0.69218,0.75393,0.7506
0.65201,0.60874,0.81592
0.65032,0.77681,0.63131
0.73516,0.64851,0.72235
0.72652,0.74651,0.67885
0.81893,0.59352,0.82151
0.79567,0.67867,0.74138
0.56169,0.66625,0.74338
0.57071,0.8072,0.86069
0.67303,0.70419,0.67545
0.70121,0.83455,0.73633
0.65404,0.70767,0.82408
0.80401,0.69084,0.71381
0.7637,0.61529,0.64877
0.71776,0.8216,0.81566
0.73148,0.7407,0.77976
0.74536,0.6757,0.6885
0.68502,0.77997,0.68872
0.84911,0.75395,0.75994
0.59498,0.68538,0.7936
0.69423,0.75106,0.59075
0.77766,0.65389,0.70382
0.78053,0.70125,0.62101
0.74502,0.80773,0.75319
0.64518,0.74972,0.69297
0.75163,0.80499,0.72244
0.73909,0.61963,0.68112
0.73011,0.79407,0.73279
0.70985,0.77233,0.69609
0.67394,0.79824,0.71455
0.82521,0.76413,0.68804
0.77403,0.78095,0.73087
0.63518,0.67453,0.76269
0.81278,0.64015,0.91712
0.81908,0.80817,0.66733
0.79093,0.63199,0.74791
0.53913,0.77527,0.60072
0.78985,0.767,0.79706
0.85227,0.62717,0.70269
0.71921,0.78249,0.62001
0.84504,0.76922,0.66336
0.75334,0.82412,0.76701
0.74797,0.91643,0.91773
0.76655,0.70812,0.85349
0.8121,0.6724,0.75963
0.7219,0.82137,0.76271
0.71281,0.69267,0.69798
0.66818,0.83733,0.699
0.68463,0.55859,0.77286
0.83429,0.65105,0.74509
0.85953,0.7939,0.74803
0.7339,0.79969,0.64373
0.77886,0.66156,0.68703
0.7047,0.75469,0.77402
0.61104,0.6809,0.64342
0.76776,0.73962,0.70884
0.76774,0.75141,0.63741
0.67602,0.73388,0.75161
0.68885,0.79902,0.60878
0.86086,0.72624,0.72939
0.86365,0.6897,0.68385
0.76287,0.817,0.73902
0.79503,0.75023,0.83928
0.62959,0.69405,0.72233
0.71198,0.7758,0.82368
0.71186,0.77177,0.71295
0.70509,0.69388,0.62204
0.74187,0.70356,0.57234
0.74075,0.73429,0.71237
0.64205,0.75609,0.77239
0.77602,0.76136,0.77221
0.67791,0.69849,0.70363
0.7063,0.59055,0.77223
0.69621,0.71696,0.81989
0.81235,0.64785,0.80896
0.63631,0.67436,0.67783
0.71618,0.74114,0.75974
0.81773,0.57622,0.75398
0.77134,0.69521,0.74085
0.79209,0.76725,0.71007
0.61862,0.80175,0.77078
0.68139,0.72512,0.77128
0.6906,0.5787,0.78529
0.77956,0.8862,0.70489
0.73682,0.88101,0.71124
0.93826,0.78781,0.75477
0.75818,0.59823,0.72375
0.74974,0.81317,0.77446
0.64632,0.68327,0.78392
0.6532,0.84257,0.7072
0.674,0.70492,0.71401
0.74938,0.67905,0.74255
0.59638,0.8378,0.76599
0.7381,0.70095,0.76693
0.86151,0.68292,0.71055
0.73029,0.65336,0.73958
0.89625,0.74318,0.71095
0.55609,0.75682,0.8509
0.83425,0.68446,0.75815
0.70794,0.66547,0.72112
0.66769,0.75747,0.68209
0.69734,0.7368,0.78621
0.63615,0.74299,0.66273
0.67324,0.61237,0.66579
0.80918,0.73471,0.66831
0.79068,0.68761,0.77121
0.62702,0.65067,0.76565
0.736,0.76693,0.66703
0.67187,0.64187,0.6348
0.87044,0.66431,0.7433
0.71797,0.68546,0.69157
0.69272,0.83528,0.78928
0.76582,0.61105,0.7504
0.78445,0.59828,0.83476
0.68567,0.7052,0.64507
0.50981,0.82375,0.64976
0.61089,0.7178,0.62757
0.80823,0.69739,0.75424
0.67995,0.64729,0.73697
0.63253,0.77585,0.75271
0.89044,0.75115,0.7335
0.75221,0.74947,0.81258
0.71824,0.6232,0.78591
