Short, Intermediate, Long
-0.25875,0.70456,0.097445
0.41709,0.16906,0.92957
1.5359,-0.91686,-0.31484
-0.30148,-1.7759,1.1141
0.2215,0.86605,0.72782
0.704,0.57676,0.42205
0.52005,-1.596,0.2598
0.15201,0.4798,0.42974
1.7304,0.19836,0.61797
0.35615,1.0003,-0.16916
-0.49429,1.5758,0.77899
1.5472,-0.20745,0.95154
0.42173,0.51226,-0.8176
0.88294,0.72051,0.38405
-0.19879,0.4906,1.2354
-1.0274,0.69464,-0.45394
0.9064,-0.79584,0.40967
0.33417,0.17171,0.44178
0.37566,0.10626,1.3178
-1.6375,0.78433,-0.72335
-0.34253,1.5697,0.50756
0.84109,1.3077,1.1762
0.76923,0.81258,-0.0017787
-0.64209,-1.5881,0.95689
0.53647,0.52449,0.19582
1.4619,-1.027,0.12521
0.071949,0.018651,-1.5686
0.82527,0.62604,0.4518
-1.0105,0.415,-0.016654
-1.0374,1.4999,-0.25416
0.64519,0.68639,0.49127
0.82463,1.4541,0.47066
-0.3042,0.36483,-1.668
0.12687,-0.76011,-0.26263
0.6564,-0.10288,-0.83654
-0.36593,-0.42098,0.24136
-1.0364,-1.7082,0.70337
-0.92543,-0.029545,0.62256
1.2672,0.17866,0.44708
1.2291,-1.9526,-1.3924
-0.0030228,-0.31725,0.59917
0.17436,0.69688,1.3052
0.48375,0.069085,-0.13847
0.58277,-0.0020877,-0.44323
-1.378,-0.52489,1.039
-0.11143,-1.7808,-0.22221
0.20628,0.23335,0.312
-0.33347,0.50098,-0.13541
0.23996,0.7228,-0.018505
0.030154,-1.0164,-0.41788
1.0589,0.83368,-1.5819
-1.1688,0.20819,0.12424
-1.9993,0.74265,0.49565
1.1253,0.60925,0.73499
-0.72247,-1.024,-0.24861
0.76184,-0.026482,0.20153
0.55576,0.27346,-0.22674
-0.30445,0.32981,0.73656
-0.87947,1.0946,0.41778
-0.093615,0.60435,1.3079
0.725,-0.89438,0.6315
0.26972,0.30935,0.045499
0.54353,0.57518,0.37431
-2.2578,1.0351,-0.63667
1.0971,-0.54413,1.1607
0.20754,-1.0498,0.36364
-0.066023,0.030558,-0.52471
0.96507,0.093086,-0.1576
-0.036024,0.79664,1.0814
1.2867,0.99155,-0.16515
0.66427,1.143,1.0024
0.057729,0.60968,0.68781
0.9674,-0.13267,-0.57665
-1.2775,1.3704,-0.95859
-0.85258,1.1529,0.78296
-0.82841,-0.3854,0.42661
1.7418,0.84397,0.71617
-1.2764,0.60017,0.045503
-0.40242,0.24826,0.31114
0.76274,0.77514,0.20571
0.68066,0.74034,0.9134
-1.2964,0.46256,1.0334
-0.2831,0.91912,0.90847
0.65528,0.60168,0.15393
0.37428,0.21523,-0.28605
1.26,0.38649,0.55667
0.68091,0.3969,0.024346
-1.4414,-0.89665,0.25536
0.77107,-1.6392,1.2443
0.049631,0.42989,-0.53394
1.0926,-0.52313,-1.2256
-0.28478,1.4361,1.0013
1.3146,-0.094172,-0.019569
-0.20879,0.92914,0.8947
-0.21503,0.1592,0.010453
-0.0084415,-0.11766,1.0394
0.0064157,0.52521,0.52233
-0.2809,-0.11883,1.0228
-0.61958,0.21805,0.48848
-0.015165,0.28169,-0.10606
-0.32868,0.05561,0.28366
0.59028,0.74941,-0.29271
-0.36804,-0.3104,0.3422
1.0673,0.79801,-0.57891
0.95158,0.36729,0.30344
-0.45093,-0.6977,-0.4159
0.15934,-0.33262,0.54615
0.89661,0.12519,-0.30895
1.37,-0.37983,-0.077899
0.47797,0.086079,-0.2413
1.6889,0.34522,0.26273
0.82053,0.22513,-0.042667
