Short, Intermediate, Long
0.93376,1.0705,1.0602
0.20684,1.4264,-0.073331
0.60797,1.1074,1.0494
1.066,1.2636,1.0227
1.3524,0.0051442,1.4514
0.6452,0.91143,0.72156
1.0141,1.394,0.92997
1.1431,1.0636,0.59863
1.1516,0.2655,1.3817
1.4714,0.71725,1.2661
1.1577,1.2032,0.94967
1.2948,-0.81871,0.60056
-0.56014,1.1217,0.63792
1.4268,0.90588,0.73608
0.80307,0.29334,1.7732
0.95358,0.31991,0.88398
1.4975,1.6473,1.0396
0.72245,1.597,0.73744
0.34161,1.4325,1.295
1.6554,1.9924,0.68333
0.66689,0.73631,0.56812
1.9297,1.2104,1.3885
1.1759,0.6443,0.76729
1.4624,0.46472,1.1837
0.10601,0.89556,0.34875
-0.020209,0.026146,-0.070578
0.1721,0.90109,0.93711
1.2822,0.84722,-1.2385
0.43432,1.0135,1.8963
-0.035572,1.2673,1.0522
1.3297,1.1538,0.84468
1.0505,0.13858,1.0864
0.59441,0.75482,1.1392
1.3772,1.004,1.2672
0.58078,0.21979,0.16898
0.9296,1.3848,0.32253
0.96616,0.95514,0.86076
1.8887,0.64958,1.6572
1.0319,0.91626,-0.50642
0.93026,1.4711,0.89389
1.2047,0.25937,0.22656
