Short, Interm., Long
0.28202,0.12374,0.2356
-0.10884,0.75462,0.080629
-0.136,0.19663,0.28565
0.29189,-0.23511,0.37791
-0.2615,-0.46357,0.43479
-0.079088,-0.034584,-0.3103
-0.13761,0.18747,0.034234
1.1315,0.21297,0.045294
-0.0040178,0.13305,0.1395
-0.045706,0.43761,-0.16869
-0.42754,-0.30273,0.5687
0.45817,-0.082377,0.12212
0.17943,0.30109,-0.072291
-0.023209,0.0094559,0.38641
0.077892,0.18831,0.24883
-0.19348,0.59105,-0.059438
0.16027,0.026584,-0.19036
0.51174,0.30786,-0.31099
0.59621,-0.3107,0.035208
0.15469,0.41773,0.40232
-0.43504,0.16064,0.26859
-0.76785,0.06181,0.21401
0.3119,-0.13021,-0.43468
-0.13477,0.049247,0.31186
-0.40373,-0.25046,0.1714
-0.19975,-0.4148,-0.065727
-0.46765,0.29306,-0.0096366
-0.24825,-0.061107,0.13404
0.16558,0.32909,0.028091
0.099001,0.27295,-0.15192
0.37047,-0.082664,0.16629
-0.36253,0.092006,0.082554
0.4195,-0.56506,-0.2715
-0.091227,-0.14748,-0.25735
0.39407,0.58713,-0.12994
0.42761,0.62343,0.22131
0.19882,0.25129,0.1151
0.47548,0.32536,0.27933
-0.058388,-0.1407,-0.17548
0.5518,0.32743,-0.059379
0.20681,0.29144,0.23653
-0.047379,-0.020307,0.17096
0.84298,0.62072,0.015519
0.79653,0.16635,-0.011016
0.52387,0.38845,-0.35968
-0.1075,-0.27455,-0.43091
0.43835,0.46665,-0.20091
-0.1073,0.19247,-0.15648
-0.096165,-0.082765,-0.04734
0.61119,0.25893,0.1042
-0.26274,0.1426,-0.2104
0.23163,0.12942,0.055588
-0.1534,-0.38098,0.025673
-0.4819,-0.25929,-0.33637
-0.24188,0.065127,-0.24978
0.52666,0.31612,0.35547
0.14678,-0.10375,0.69785
-0.20973,-0.14679,-0.33277
-0.058145,0.11448,0.14314
1.2161e-05,0.039737,-0.070034
-0.0089611,-0.34266,0.084241
-0.29291,0.17356,0.31746
0.21722,0.45407,-0.3271
0.1274,-0.21666,0.17757
-0.44115,0.33345,0.13869
0.027551,0.02406,0.17788
-0.0055264,-0.13689,-0.066828
0.82025,-0.079286,0.25723
-0.17336,0.03516,0.060247
0.39442,0.22702,0.18863
0.04656,-0.003036,0.31403
0.84972,-0.25376,0.27145
-0.66479,0.34038,0.034662
0.91484,0.21904,-0.16383
0.44193,0.30776,-0.019217
-0.38483,0.081536,0.26206
0.30143,0.26792,-0.057074
0.38347,0.33164,0.39252
-0.0072745,-0.21751,0.27416
-0.12436,0.56995,0.17499
0.39673,0.45866,-0.061888
0.052261,0.47617,-0.2885
0.12358,-0.15234,0.15628
0.060552,-0.13916,-0.33866
-0.027227,0.24928,0.01238
0.37219,0.14685,0.13475
0.20366,0.38517,0.052594
0.098241,0.15864,0.35907
-0.33706,-0.10184,0.48907
0.50593,-0.1107,0.19304
0.39068,-0.27651,0.15746
0.16751,0.33095,-0.29677
0.015933,0.012219,0.19845
-0.26723,0.18162,0.30293
0.16293,-0.082828,-0.27055
0.079158,0.065805,-0.097069
0.28715,-0.051687,0.019191
1.1385,0.42427,-0.10478
-0.13038,-0.26521,0.48572
0.18278,0.307,0.58458
0.16891,0.011654,-0.18626
0.82675,0.17494,0.044267
0.37511,0.32456,0.13998
-0.19188,0.040409,0.18814
-0.058365,0.57454,-0.18697
-0.29337,0.28405,0.17739
0.19324,0.25244,-0.12284
0.22048,0.38054,0.03394
0.47044,0.090129,0.48012
0.18617,-0.21917,0.65441
-0.16444,0.29387,0.091736
0.11944,0.1691,0.12406
0.13858,0.32803,-0.08872
0.33135,-0.048809,0.23395
-0.31724,0.22276,-0.28675
-0.18272,-0.34575,0.4898
-0.13144,-0.14516,-0.19271
-0.22675,0.0043399,-0.51236
-0.50369,0.46611,0.26101
-0.23376,0.12,0.13489
-0.21348,-0.11509,0.25663
-0.24593,0.577,0.2359
0.030989,-0.51374,0.16258
0.10798,-0.02023,-0.013976
